bird_id,bird_reference,bird_reference_2019,bird_euring,bird_bto,bird_shorthand,bird_scheme,bird_ring_number,bird_name,bird_sex,bird_birth_year,bird_date_begin,bird_date_end,bird_rings_changed,bird_age_ringing,bird_ring_position,bird_ring_direction,bird_notes
,9832,,05910,,BW(ACBQ),BLB,L...929740,,U,,2019-07-29T00:00:00Z,2019-07-31T00:00:00Z,2,1,RB,,virtual_color_ring.
,9833,,05910,,BW(H.DOH),BLB,L...930006,,U,,2019-09-09T00:00:00Z,2019-11-08T00:00:00Z,2,1,RB,U,
,9834,,05920,,BW(H.MOW),BLB,H...907648,,U,,2019-07-08T00:00:00Z,,2,1,RB,U,
,9835,,05920,,BW(HHO.G),BLB,H...908234,,U,,2019-07-29T00:00:00Z,,2,3,RB,U,
,9836,,05910,,BW(ACBR),BLB,L...929777,,U,,2019-07-29T00:00:00Z,2019-07-30T00:00:00Z,2,1,,,virtual_color_ring.
,9837,,05910,,BW(NLA.S),BLB,L...912596,,U,,2011-06-27T00:00:00Z,2011-08-01T00:00:00Z,2,1,,,
,9838,,05920,,BW(M.FAG),BLB,H...152666,,U,,2010-06-19T00:00:00Z,2010-07-01T00:00:00Z,2,1,,,
,9839,,05910,,BW(RFA.S),BLB,L...916010,,U,,2014-07-28T00:00:00Z,2014-08-01T00:00:00Z,2,1,RB,U,
,9840,,05910,,BW(R.HAD),BLB,L...914759,,U,,2014-07-15T00:00:00Z,2014-08-01T00:00:00Z,2,1,LB,U,
,9841,,05920,,BW(S.AAD),BLB,H...900984,,U,,2011-06-26T00:00:00Z,2011-08-01T00:00:00Z,2,1,,,
,9842,,05920,,BW(SW.AB),BLB,H...902132,,U,,2011-07-15T00:00:00Z,2011-08-01T00:00:00Z,2,1,RB,U,
,9843,,05920,,BW(HSO.S),BLB,H...909755,,U,,2019-07-24T00:00:00Z,,2,1,RB,D,
,9844,,05910,,BW(ABBL),BLB,L...926387,,U,,2019-07-08T00:00:00Z,2019-07-15T00:00:00Z,2,1,,,virtual_color_ring.
,9845,,05910,,BW(GRO.G),BLB,L...926157,,U,,2019-07-01T00:00:00Z,2019-09-03T00:00:00Z,2,1,RB,U,
,9846,,05910,,BW(GPO.V),BLB,L...926108,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9847,,05910,,BW(ABBN),BLB,L...929571,,U,,2019-07-29T00:00:00Z,2019-07-31T00:00:00Z,2,3,,,virtual_color_ring.
,9848,,05920,,BW(HJO.V),BLB,H...908801,,U,,2019-09-09T00:00:00Z,2019-09-14T00:00:00Z,2,3,RB,U,
,9849,,05910,,BW(ABBO),BLB,L...929564,,U,,2019-07-29T00:00:00Z,2019-07-31T00:00:00Z,2,3,,,virtual_color_ring.
,9850,,05910,,,BLB,L...926180,,U,,2019-06-24T00:00:00Z,2019-07-12T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,9850,,05910,,BW(GG.OM),BLB,L...926180,,U,,2019-07-12T00:00:00Z,,1,1,RB,U,
,9851,,05910,,,BLB,L...926181,,U,,2019-06-24T00:00:00Z,2019-07-12T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,9851,,05910,,BW(G.GOD),BLB,L...926181,,U,,2019-07-12T00:00:00Z,,1,1,RB,U,
,9852,,05910,,,BLB,L...926179,,U,,2019-06-24T00:00:00Z,2019-07-12T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,9852,,05910,,BW(G.GOP),BLB,L...926179,,U,,2019-07-12T00:00:00Z,,1,1,RB,U,
,9853,,05910,,BW(GL.OJ),BLB,L...926137,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9854,,05910,,BW(GLO.V),BLB,L...926138,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9855,,05910,,BW(GLO.N),BLB,L...926139,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9856,,05910,,BW(GLO.K),BLB,L...926140,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9857,,05910,,BW(G.LOW),BLB,L...926141,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9858,,05910,,BW(GLO.S),BLB,L...926143,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9859,,05910,,BW(G.LOZ),BLB,L...926144,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9860,,05910,,BW(G.LOL),BLB,L...926147,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9861,,05910,,BW(G.LOH),BLB,L...926148,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9862,,05910,,BW(GL.OU),BLB,L...926149,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9863,,05910,,BW(GL.OR),BLB,L...926150,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9864,,05910,,BW(GL.OF),BLB,L...926152,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9865,,05910,,BW(GL.OM),BLB,L...926153,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9866,,05910,,BW(GLO.C),BLB,L...926154,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9867,,05910,,BW(GR.OM),BLB,L...926156,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9868,,05910,,BW(GR.OF),BLB,L...926162,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9869,,05910,,BW(GRO.V),BLB,L...926164,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9870,,05910,,BW(GR.OU),BLB,L...926165,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9871,,05910,,BW(GRO.S),BLB,L...926166,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9872,,05910,,BW(GR.OR),BLB,L...926167,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9873,,05910,,BW(GR.OB),BLB,L...926168,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9874,,05910,,BW(G.ROH),BLB,L...926170,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9875,,05910,,BW(G.ROA),BLB,L...926174,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9876,,05910,,BW(G.LOA),BLB,L...926175,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9877,,05910,,BW(G.POW),BLB,L...926102,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9878,,05910,,BW(GP.OJ),BLB,L...926103,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9879,,05910,,BW(GP.OF),BLB,L...926104,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9880,,05910,,BW(GP.OM),BLB,L...926105,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9881,,05910,,BW(G.POZ),BLB,L...926106,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9882,,05910,,BW(G.POL),BLB,L...926107,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9883,,05910,,BW(G.POH),BLB,L...926109,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9884,,05910,,BW(G.POP),BLB,L...926110,,U,,2019-07-01T00:00:00Z,,2,1,LB,U,
,9885,,05910,,BW(GPO.S),BLB,L...926111,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9886,,05910,,BW(G.POD),BLB,L...926112,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9887,,05910,,BW(GP.OB),BLB,L...926113,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9888,,05910,,BW(G.POA),BLB,L...926114,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9889,,05910,,BW(GP.OR),BLB,L...926115,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9890,,05910,,BW(GPO.G),BLB,L...926116,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9891,,05910,,BW(GPO.C),BLB,L...926117,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9892,,05910,,BW(GPO.K),BLB,L...926118,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9893,,05910,,BW(G.VOL),BLB,L...926122,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9894,,05910,,BW(GPO.N),BLB,L...926123,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9895,,05910,,BW(GVO.V),BLB,L...926125,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9896,,05910,,BW(GB.OU),BLB,L...926326,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9897,,05910,,BW(GT.OR),BLB,L...926327,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9898,,05910,,BW(GB.OR),BLB,L...926329,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9899,,05910,,BW(GV.OB),BLB,L...926330,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9900,,05910,,BW(GB.OF),BLB,L...926331,,U,,2019-07-01T00:00:00Z,,2,1,RB,U,
,9901,,05920,,BW(HW.OM),BLB,H...908802,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9902,,05920,,BW(H.MOK),BLB,H...908803,,U,,2019-09-09T00:00:00Z,2019-09-15T00:00:00Z,2,1,RB,U,
,9903,,05920,,BW(HS.OF),BLB,H...908804,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9904,,05920,,BW(HBO.V),BLB,H...908805,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9905,,05920,,BW(HN.OP),BLB,H...908806,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9906,,05920,,BW(H.ZOW),BLB,H...908807,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9907,,05910,,BW(GZO.C),BLB,L...929751,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9908,,05910,,BW(GH.OU),BLB,L...929765,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9909,,05920,,BW(H.HOW),BLB,H...908219,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9910,,05910,,BW(H.COS),BLB,L...930004,,U,,2019-09-09T00:00:00Z,2019-11-08T00:00:00Z,2,1,RB,U,
,9911,,05920,,BW(HJO.G),BLB,H...908810,,U,,2019-09-09T00:00:00Z,,2,A,RB,U,
,9912,,05920,,,BLB,H...152993,,U,,2008-07-14T00:00:00Z,2019-09-09T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,9912,,05920,,BW(H.SOW),BLB,H...152993,,U,,2019-09-09T00:00:00Z,,1,A,RB,U,
,9913,,05910,,BW(G.COD),BLB,L...929793,,U,,2019-09-09T00:00:00Z,2019-09-15T00:00:00Z,2,1,RB,U,
,9914,,05920,,BW(HP.OJ),BLB,H...908889,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9915,,05920,,BW(HLO.G),BLB,H...908987,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9916,,05920,,BW(H.MOA),BLB,H...908813,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9917,,05910,,BW(GHO.C),BLB,L...929627,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9918,,05920,,BW(H.HOL),BLB,H...908814,,U,,2019-09-09T00:00:00Z,,2,9,RB,U,
,9919,,05910,,BW(HUO.S),BLB,L...929696,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9920,,05920,,BW(HAO.V),BLB,H...908815,,U,,2019-09-09T00:00:00Z,,2,A,RB,U,
,9921,,05910,,BW(GZ.OB),BLB,L...929753,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9922,,05910,,BW(H.LOL),BLB,L...930007,,U,,2019-09-09T00:00:00Z,,2,A,RB,U,
,9923,,05920,,BW(HRO.G),BLB,H...908140,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9924,,05910,,BW(H.GOH),BLB,L...930008,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9925,,05920,,BW(HJO.N),BLB,H...908816,,U,,2019-09-09T00:00:00Z,,2,A,RB,U,
,9926,,05920,,BW(H.GOW),BLB,H...908817,,U,,2019-09-09T00:00:00Z,,2,A,RB,U,
,9927,,05920,,BW(H.GOL),BLB,H...908856,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9928,,05920,,BW(H.MOC),BLB,H...908818,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9929,,05920,,BW(H.MOG),BLB,H...908819,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9930,,05920,,BW(HTO.V),BLB,H...908820,,U,,2019-09-09T00:00:00Z,2019-09-15T00:00:00Z,2,1,RB,U,
,9931,,05910,,BW(HR.OU),BLB,L...930009,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9932,,05920,,BW(H.BOW),BLB,H...908821,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9933,,05920,,BW(HVO.S),BLB,H...908823,,U,,2019-09-09T00:00:00Z,,2,3,RB,U,
,9934,,05920,,BW(H.FOP),BLB,H...908824,,U,,2019-09-09T00:00:00Z,,2,A,RB,U,
,9935,,05920,,BW(HS.OB),BLB,H...908827,,U,,2019-09-09T00:00:00Z,,2,1,RB,U,
,9936,,05920,,BW(HG.OR),BLB,H...908828,,U,,2019-09-09T00:00:00Z,,2,A,RB,U,
,9937,,05920,,BW(HT.OF),BLB,H...908829,,U,,2019-09-09T00:00:00Z,,2,A,RB,U,
,9938,,05920,,BW(HD.OJ),BLB,H...908830,,U,,2019-09-09T00:00:00Z,,2,A,RB,D,
,9939,,05920,,,BLB,H...908182,,U,,2019-06-28T00:00:00Z,2019-07-15T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,9939,,05920,,BW(GG.OB),BLB,H...908182,,U,,2019-07-15T00:00:00Z,,1,1,RB,U,
,9940,,05920,,,BLB,H...908063,,U,,2019-07-08T00:00:00Z,2019-07-15T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,9940,,05920,,BW(GU.OF),BLB,H...908063,,U,,2019-07-15T00:00:00Z,,1,1,LB,U,
,9941,,05920,,BW(MLA.P),BLB,H...152665,,U,,2010-06-17T00:00:00Z,2010-07-01T00:00:00Z,2,1,,,
,9942,,05910,,BW(ACBG),BLB,L...926132,,U,,2019-06-28T00:00:00Z,2019-07-01T00:00:00Z,2,1,RB,,virtual_color_ring.
,9943,,05910,,BW(ACBH),BLB,L...926395,,U,,2019-07-08T00:00:00Z,2019-07-15T00:00:00Z,2,1,RB,,virtual_color_ring.
,9944,,05910,,BW(FC.OB),BLB,H...909634,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,9945,,05910,,BW(FM.OV),BLB,L...918814,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,9946,,05920,,BW(FT.OM),BLB,H...909672,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,9947,,05910,,BW(ACBM),BLB,L...929552,,U,,2019-07-29T00:00:00Z,2019-07-30T00:00:00Z,2,3,RB,,virtual_color_ring.
,9948,,05910,,BW(ACBN),BLB,L...926172,,U,,2019-07-01T00:00:00Z,2019-07-15T00:00:00Z,2,1,RB,,virtual_color_ring.
,9949,,05920,,BW(SB.AS),BLB,H...902243,,U,,2011-07-15T00:00:00Z,2011-08-01T00:00:00Z,2,1,,,
,9950,,05910,,BW(TFA.G),BLB,L...912558,,U,,2011-06-27T00:00:00Z,2011-07-15T00:00:00Z,2,1,,,
,9951,,05920,,BW(T.KAF),BLB,H...903208,,U,,2013-08-07T00:00:00Z,2013-08-15T00:00:00Z,2,1,LB,U,
,9952,,05920,,BW(MB.AW),BLB,H...161106,,U,,2009-08-31T00:00:00Z,2009-09-01T00:00:00Z,2,3,RB,,
,9953,,05910,,BW(N.UAB),BLB,L...912921,,U,,2010-06-29T00:00:00Z,2010-07-01T00:00:00Z,2,1,,,
,9954,,05920,,BW(SD.AB),BLB,H...902235,,U,,2011-07-10T00:00:00Z,2011-08-01T00:00:00Z,2,1,,,
,9955,,05920,,BW(SDA.C),BLB,H...900973,,U,,2011-07-04T00:00:00Z,2011-08-01T00:00:00Z,2,1,,,
,9956,,05920,,BW(S.VAG),BLB,H...901784,,U,,2011-07-08T00:00:00Z,2011-08-01T00:00:00Z,2,1,RB,U,
,9957,,05910,,BW(TF.AB),BLB,L...912575,,U,,2011-07-07T00:00:00Z,2011-07-15T00:00:00Z,2,1,,,
,9958,9184,05910,,BW(B.BOD),BLB,L...924950,,U,,2017-05-24T00:00:00Z,,2,A,RB,U,
,9959,9185,05910,,BW(N.NAK),BLB,L...925752,Elke,F,,2017-05-31T00:00:00Z,,2,A,RB,U,uvabits_gps_tag.
,9960,9186,05920,,BW(P.NAA),BLB,H...907886,,U,,2016-08-05T00:00:00Z,,2,1,RB,D,
,9961,9187,05910,,BW(DTO.N),BLB,L...926487,,U,,2018-05-21T00:00:00Z,,2,A,LB,U,
,9962,9188,05910,,BW(DUO.N),BLB,L...926486,,U,,2018-05-17T00:00:00Z,,2,A,RB,U,
,9963,9189,05910,,BW(DRO.C),BLB,L...926485,,U,,2018-05-17T00:00:00Z,,2,A,RB,U,
,9964,9190,05910,,BW(DRO.K),BLB,L...926484,,U,,2018-05-17T00:00:00Z,,2,A,RB,D,
,9965,9191,05910,,BW(DBO.K),BLB,L...926483,,U,,2018-05-15T00:00:00Z,,2,A,LB,U,
,9966,9192,05910,,BW(DHO.S),BLB,L...926482,,U,,2018-05-15T00:00:00Z,,2,A,LB,U,
,9967,9193,05910,,BW(DKO.V),BLB,L...926480,,U,,2018-05-15T00:00:00Z,,2,A,RB,U,
,9968,9194,05910,,BW(DVO.C),BLB,L...926481,,U,,2018-05-15T00:00:00Z,,2,A,RB,U,
,9969,9195,06009,,BW(DPO.N),BLB,L...926477,,U,,2018-05-14T00:00:00Z,,2,A,RB,U,
,9970,9196,05910,,BW(DDO.K),BLB,L...926476,,U,,2018-05-14T00:00:00Z,,2,A,RB,U,
,9971,9197,05910,,BW(DSO.C),BLB,L...926478,,U,,2018-05-14T00:00:00Z,,2,A,,,
,9972,9198,05910,,BW(DBO.G),BLB,L...926479,,U,,2018-05-14T00:00:00Z,,2,A,RB,U,
,9973,9199,05910,,,BLB,L...901819,Ezra,M,,2004-07-03T00:00:00Z,2018-06-05T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,9973,9199,05910,,BW(DKO.K),BLB,L...901819,Ezra,M,,2018-06-05T00:00:00Z,,1,A,LB,U,uvabits_gps_tag.
,9974,9200,05910,,,BLB,L...917548,,U,,2014-05-28T00:00:00Z,2018-06-05T00:00:00Z,0,A,,,sovon_bird_shorthand not available.
,9974,9200,05910,,BW(DSO.N),BLB,L...917548,,U,,2018-06-05T00:00:00Z,,1,A,RB,D,
,9975,9201,05910,,BW(DVO.N),BLB,L...926492,Kenny,U,,2018-06-05T00:00:00Z,,2,A,RB,D,uvabits_gps_tag.
,9976,9202,05920,,BW(FFO.A),BLB,H...905085,,U,,2018-06-07T00:00:00Z,,2,A,RB,U,
,9977,9203,05910,,BW(DLO.K),BLB,L...926586,,U,,2018-06-29T00:00:00Z,,2,1,LB,U,
,9978,9204,05910,,,BLB,L...927467,,U,,2018-06-29T00:00:00Z,2018-07-07T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,9978,9204,05910,,BW(DZ.OR),BLB,L...927467,,U,,2018-07-07T00:00:00Z,,1,1,LB,U,
,9979,9205,05910,,BW(DKO.G),BLB,L...926747,,U,,2018-06-02T00:00:00Z,,2,A,LB,U,
,9980,9206,05910,,,BLB,L...926589,,U,,2018-06-29T00:00:00Z,2018-07-07T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,9980,9206,05910,,BW(DN.OP),BLB,L...926589,,U,,2018-07-07T00:00:00Z,,1,1,LB,U,
,9981,9207,05910,,,BLB,L...926602,,U,,2018-07-03T00:00:00Z,2018-07-07T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,9981,9207,05910,,BW(DV.OR),BLB,L...926602,,U,,2018-07-07T00:00:00Z,,1,1,LB,U,
,9982,9208,05910,,,BLB,L...927499,,U,,2018-07-03T00:00:00Z,2018-07-07T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,9982,9208,05910,,BW(DU.OF),BLB,L...927499,,U,,2018-07-07T00:00:00Z,,1,1,LB,U,
,9983,9209,05920,,BW(F.LOW),BLB,H...907813,,U,,2018-07-09T00:00:00Z,,2,1,RB,U,
,9984,9210,05910,,BW(DTO.V),BLB,L...925451,,U,,2018-07-03T00:00:00Z,,2,1,LB,U,
,9985,9211,05910,,,BLB,L...916449,,U,,2014-06-28T00:00:00Z,2018-05-30T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,9985,9211,05910,,BW(DBO.C),BLB,L...916449,,U,,2018-05-30T00:00:00Z,,1,A,RB,U,
,9986,9212,05910,,BW(NN.AD),BLB,L...925511,,U,,2018-06-25T00:00:00Z,,2,1,RB,U,
,9987,9213,05910,,BW(DFO.G),BLB,L...926232,,U,,2018-06-29T00:00:00Z,,2,1,RB,U,
,9988,9214,05920,,BW(F.HOW),BLB,H...907661,,U,,2018-06-29T00:00:00Z,,2,1,RB,U,
,9989,9215,05920,,BW(F.AOD),BLB,H...907698,,U,,2018-07-05T00:00:00Z,,2,1,RB,D,
,9990,9216,05910,,BW(DT.OB),BLB,L...926470,,U,,2018-07-09T00:00:00Z,,2,1,LB,U,
,9991,9217,05920,,BW(CW.OU),BLB,H...907654,,U,,2018-06-27T00:00:00Z,,2,1,RB,U,
,9992,9218,05920,,BW(FVO.S),BLB,H...907688,,U,,2018-07-02T00:00:00Z,,2,1,RB,U,
,9993,9219,05920,,BW(F.ROT),BLB,H...907690,,U,,2018-07-02T00:00:00Z,2018-09-08T00:00:00Z,2,1,RB,U,
,9994,9220,05920,,BW(F.TOH),BLB,H...907692,,U,,2018-07-02T00:00:00Z,,2,1,RB,U,
,9995,9221,05920,,BW(FN.OJ),BLB,H...906660,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,9996,9222,05920,,BW(FRO.N),BLB,H...907840,,U,,2018-07-25T00:00:00Z,,2,3,LB,U,
,9997,9223,05910,,BW(DWO.G),BLB,L...926241,,U,,2018-06-29T00:00:00Z,,2,1,RB,U,
,9998,9224,05920,,BW(F.LOL),BLB,H...905009,,U,,2018-07-05T00:00:00Z,,2,1,RB,U,
,9999,9225,05920,,BW(F.SOD),BLB,H...907691,,U,,2018-07-02T00:00:00Z,,2,1,RB,U,
,10000,9226,05920,,BW(F.POD),BLB,H...907608,,U,,2018-07-25T00:00:00Z,,2,5,LB,U,
,10001,9227,05920,,BW(F.GOD),BLB,H...907807,,U,,2018-07-09T00:00:00Z,,2,1,RB,U,
,10002,9228,05920,,BW(FZO.K),BLB,H...907604,,U,,2018-07-25T00:00:00Z,,2,3,LB,U,
,10003,9229,05920,,BW(FV.OB),BLB,H...909683,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,10004,9230,05920,,BW(F.VOT),BLB,H...905011,,U,,2018-07-09T00:00:00Z,,2,1,RB,D,
,10005,9231,05920,,BW(FR.OR),BLB,H...909693,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,10006,9232,05920,,BW(CWO.G),BLB,H...905010,,U,,2018-06-27T00:00:00Z,,2,1,RB,U,
,10007,9233,05920,,BW(FBO.C),BLB,H...907669,,U,,2018-07-02T00:00:00Z,,2,1,RB,D,
,10008,9234,05920,,BW(FCO.G),BLB,H...907676,,U,,2018-07-02T00:00:00Z,,2,1,RB,D,
,10009,9235,05920,,BW(FTO.V),BLB,H...907689,,U,,2018-07-02T00:00:00Z,,2,1,RB,U,
,10010,9236,05920,,BW(FCO.C),BLB,H...907675,,U,,2018-07-02T00:00:00Z,,2,1,RB,U,
,10011,9237,05910,,BW(DL.OB),BLB,L...926288,,U,,2018-07-09T00:00:00Z,,2,1,LB,U,
,10012,9238,05920,,BW(A.COT),BLB,H...907658,,U,,2018-06-27T00:00:00Z,,2,1,RB,D,
,10013,9239,05910,,BW(P.WAU),BLB,L...925748,,U,,2018-07-02T00:00:00Z,,2,1,RB,D,
,10014,9240,05920,,BW(F.DOH),BLB,H...907697,,U,,2018-07-05T00:00:00Z,,2,1,RB,U,
,10015,9241,06009,,BW(D.POW),BLB,L...926268,,U,,2018-07-25T00:00:00Z,,2,3,RB,U,
,10016,9242,05920,,BW(D.WOW),BLB,H...907364,,U,,2018-08-14T00:00:00Z,,2,3,RB,U,
,10017,9243,05920,,BW(FBO.S),BLB,H...907386,,U,,2018-08-14T00:00:00Z,,2,3,RB,U,
,10018,9244,05920,,BW(F.DOL),BLB,H...907832,,U,,2018-07-25T00:00:00Z,,2,1,RB,U,
,10019,9245,05920,,BW(FTO.S),BLB,H...907838,,U,,2018-07-25T00:00:00Z,,2,A,RB,D,
,10020,9246,05920,,BW(DR.OM),BLB,H...907700,,U,,2018-07-05T00:00:00Z,,2,1,RB,U,
,10021,9247,05920,,BW(F.WOP),BLB,H...907836,,U,,2018-07-25T00:00:00Z,,2,3,RB,U,
,10022,9248,05920,,BW(BL.OU),BLB,H...907653,,U,,2018-07-27T00:00:00Z,,2,1,RB,U,
,10023,9249,05920,,BW(F.FOD),BLB,H...907837,,U,,2018-07-25T00:00:00Z,,2,3,RB,U,
,10024,9250,05910,,BW(PUA.U),BLB,L...926432,,U,,2018-07-02T00:00:00Z,,2,1,RB,U,
,10025,9251,05920,,BW(FH.OJ),BLB,H...909635,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,10026,9252,05920,,BW(FF.OJ),BLB,H...909636,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,10027,9253,05920,,BW(FN.OT),BLB,H...909637,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,10028,9254,05920,,BW(FN.OH),BLB,H...909638,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,10029,9255,05920,,BW(FS.OJ),BLB,H...909639,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,10030,9256,05920,,BW(FN.OD),BLB,H...909640,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,10031,9257,05920,,BW(FB.OB),BLB,H...909641,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,10032,9258,05920,,BW(FN.OW),BLB,H...909642,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,10033,9259,05920,,BW(FW.OM),BLB,H...909644,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,10034,9260,05920,,BW(FS.OF),BLB,H...909645,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,10035,9261,05920,,BW(FA.OJ),BLB,H...909646,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,10036,9262,05920,,BW(FW.OU),BLB,H...909647,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,10037,9263,05920,,BW(FV.OU),BLB,H...909648,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,10038,9264,05920,,BW(FV.OR),BLB,H...909649,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,10039,9265,05920,,BW(FC.OJ),BLB,H...909650,,U,,2018-08-01T00:00:00Z,,2,3,RB,U,
,10040,9266,05920,,BW(CPO.K),BLB,H...905008,,U,,2017-07-14T00:00:00Z,,2,1,RB,U,
,10041,9267,05920,,BW(PS.AX),BLB,H...907877,,U,,2016-08-05T00:00:00Z,,2,1,RB,D,
,10042,9268,05920,,BW(PT.AS),BLB,H...907874,,U,,2016-08-05T00:00:00Z,,2,1,RB,U,
,10043,9269,05910,,BW(R.XAT),BLB,L...914795,,U,,2014-07-11T00:00:00Z,2014-08-04T00:00:00Z,2,1,RB,U,
,10044,9270,05920,,BW(ZCA.V),BLB,H...903118,,U,,2015-02-09T00:00:00Z,,2,9,,,
